runtime x0 y0 x1 y1
6.802 10.900944 11.911641 9.099056 8.088359
6.803 10.901038 11.911121 9.098962 8.088879
6.804 10.901131 11.910598 9.098869 8.089402
6.805 10.901222 11.910072 9.098778 8.089928
6.806 10.901312 11.909543 9.098688 8.090457
6.807 10.901401 11.909011 9.098599 8.090989
6.808 10.901488 11.908476 9.098512 8.091524
6.809 10.901574 11.907938 9.098426 8.092062
6.81 10.901658 11.907398 9.098342 8.092602
6.811 10.901741 11.906854 9.098259 8.093146
6.812 10.901823 11.906307 9.098177 8.093693
6.813 10.901903 11.905758 9.098097 8.094242
6.814 10.901982 11.905205 9.098018 8.094795
6.815 10.902059 11.904650 9.097941 8.095350
6.816 10.902135 11.904091 9.097865 8.095909
6.817 10.902210 11.903530 9.097790 8.096470
6.818 10.902283 11.902965 9.097717 8.097035
6.819 10.902355 11.902398 9.097645 8.097602
6.82 10.902425 11.901828 9.097575 8.098172
6.821 10.902494 11.901254 9.097506 8.098746
6.822 10.902562 11.900678 9.097438 8.099322
6.823 10.902628 11.900099 9.097372 8.099901
6.824 10.902692 11.899516 9.097308 8.100484
6.825 10.902756 11.898931 9.097244 8.101069
6.826 10.902817 11.898343 9.097183 8.101657
6.827 10.902878 11.897751 9.097122 8.102249
6.828 10.902937 11.897157 9.097063 8.102843
6.829 10.902994 11.896560 9.097006 8.103440
6.83 10.903051 11.895959 9.096949 8.104041
6.831 10.903105 11.895356 9.096895 8.104644
6.832 10.903158 11.894749 9.096842 8.105251
6.833 10.903210 11.894140 9.096790 8.105860
6.834 10.903261 11.893528 9.096739 8.106472
6.835 10.903310 11.892912 9.096690 8.107088
6.836 10.903357 11.892294 9.096643 8.107706
6.837 10.903403 11.891672 9.096597 8.108328
6.838 10.903448 11.891047 9.096552 8.108953
6.839 10.903491 11.890420 9.096509 8.109580
6.84 10.903532 11.889789 9.096468 8.110211
6.841 10.903573 11.889155 9.096427 8.110845
6.842 10.903611 11.888519 9.096389 8.111481
6.843 10.903649 11.887879 9.096351 8.112121
6.844 10.903685 11.887236 9.096315 8.112764
6.845 10.903719 11.886590 9.096281 8.113410
6.846 10.903752 11.885941 9.096248 8.114059
6.847 10.903783 11.885289 9.096217 8.114711
6.848 10.903813 11.884634 9.096187 8.115366
6.849 10.903842 11.883975 9.096158 8.116025
6.85 10.903869 11.883314 9.096131 8.116686
6.851 10.903894 11.882650 9.096106 8.117350
6.852 10.903918 11.881982 9.096082 8.118018
6.853 10.903941 11.881311 9.096059 8.118689
6.854 10.903962 11.880638 9.096038 8.119362
6.855 10.903981 11.879961 9.096019 8.120039
6.856 10.903999 11.879281 9.096001 8.120719
6.857 10.904016 11.878598 9.095984 8.121402
6.858 10.904031 11.877912 9.095969 8.122088
6.859 10.904044 11.877223 9.095956 8.122777
6.86 10.904057 11.876530 9.095943 8.123470
6.861 10.904067 11.875835 9.095933 8.124165
6.862 10.904076 11.875136 9.095924 8.124864
6.863 10.904084 11.874434 9.095916 8.125566
6.864 10.904090 11.873729 9.095910 8.126271
6.865 10.904094 11.873021 9.095906 8.126979
6.866 10.904097 11.872310 9.095903 8.127690
6.867 10.904099 11.871596 9.095901 8.128404
6.868 10.904099 11.870878 9.095901 8.129122
6.869 10.904097 11.870157 9.095903 8.129843
6.87 10.904094 11.869434 9.095906 8.130566
6.871 10.904089 11.868707 9.095911 8.131293
6.872 10.904083 11.867976 9.095917 8.132024
6.873 10.904075 11.867243 9.095925 8.132757
6.874 10.904066 11.866506 9.095934 8.133494
6.875 10.904055 11.865767 9.095945 8.134233
6.876 10.904043 11.865024 9.095957 8.134976
6.877 10.904029 11.864278 9.095971 8.135722
6.878 10.904013 11.863528 9.095987 8.136472
6.879 10.903996 11.862776 9.096004 8.137224
6.88 10.903978 11.862020 9.096022 8.137980
6.881 10.903958 11.861261 9.096042 8.138739
6.882 10.903936 11.860499 9.096064 8.139501
6.883 10.903913 11.859733 9.096087 8.140267
6.884 10.903888 11.858965 9.096112 8.141035
6.885 10.903862 11.858193 9.096138 8.141807
6.886 10.903834 11.857418 9.096166 8.142582
6.887 10.903804 11.856639 9.096196 8.143361
6.888 10.903773 11.855858 9.096227 8.144142
6.889 10.903740 11.855073 9.096260 8.144927
6.89 10.903706 11.854285 9.096294 8.145715
6.891 10.903670 11.853493 9.096330 8.146507
6.892 10.903633 11.852699 9.096367 8.147301
6.893 10.903593 11.851901 9.096407 8.148099
6.894 10.903553 11.851100 9.096447 8.148900
6.895 10.903511 11.850295 9.096489 8.149705
6.896 10.903467 11.849487 9.096533 8.150513
6.897 10.903421 11.848676 9.096579 8.151324
6.898 10.903374 11.847862 9.096626 8.152138
6.899 10.903325 11.847044 9.096675 8.152956
6.9 10.903275 11.846223 9.096725 8.153777
6.901 10.903223 11.845399 9.096777 8.154601
6.902 10.903170 11.844571 9.096830 8.155429
6.903 10.903114 11.843741 9.096886 8.156259
6.904 10.903057 11.842906 9.096943 8.157094
6.905 10.902999 11.842069 9.097001 8.157931
6.906 10.902939 11.841228 9.097061 8.158772
6.907 10.902877 11.840384 9.097123 8.159616
6.908 10.902814 11.839536 9.097186 8.160464
6.909 10.902749 11.838685 9.097251 8.161315
6.91 10.902682 11.837831 9.097318 8.162169
6.911 10.902614 11.836973 9.097386 8.163027
6.912 10.902544 11.836112 9.097456 8.163888
6.913 10.902472 11.835247 9.097528 8.164753
6.914 10.902399 11.834380 9.097601 8.165620
6.915 10.902324 11.833508 9.097676 8.166492
6.916 10.902247 11.832634 9.097753 8.167366
6.917 10.902169 11.831756 9.097831 8.168244
6.918 10.902089 11.830874 9.097911 8.169126
6.919 10.902007 11.829990 9.097993 8.170010
6.92 10.901924 11.829101 9.098076 8.170899
6.921 10.901839 11.828210 9.098161 8.171790
6.922 10.901752 11.827315 9.098248 8.172685
6.923 10.901664 11.826416 9.098336 8.173584
6.924 10.901574 11.825514 9.098426 8.174486
6.925 10.901482 11.824609 9.098518 8.175391
6.926 10.901388 11.823700 9.098612 8.176300
6.927 10.901293 11.822788 9.098707 8.177212
6.928 10.901196 11.821872 9.098804 8.178128
6.929 10.901098 11.820953 9.098902 8.179047
6.93 10.900997 11.820030 9.099003 8.179970
6.931 10.900895 11.819104 9.099105 8.180896
6.932 10.900791 11.818174 9.099209 8.181826
6.933 10.900686 11.817241 9.099314 8.182759
6.934 10.900579 11.816305 9.099421 8.183695
6.935 10.900470 11.815364 9.099530 8.184636
6.936 10.900359 11.814421 9.099641 8.185579
6.937 10.900246 11.813474 9.099754 8.186526
6.938 10.900132 11.812523 9.099868 8.187477
6.939 10.900016 11.811569 9.099984 8.188431
6.94 10.899898 11.810611 9.100102 8.189389
6.941 10.899779 11.809650 9.100221 8.190350
6.942 10.899658 11.808685 9.100342 8.191315
6.943 10.899535 11.807717 9.100465 8.192283
6.944 10.899410 11.806745 9.100590 8.193255
6.945 10.899283 11.805769 9.100717 8.194231
6.946 10.899155 11.804790 9.100845 8.195210
6.947 10.899025 11.803808 9.100975 8.196192
6.948 10.898893 11.802821 9.101107 8.197179
6.949 10.898759 11.801832 9.101241 8.198168
6.95 10.898624 11.800838 9.101376 8.199162
6.951 10.898486 11.799841 9.101514 8.200159
6.952 10.898347 11.798841 9.101653 8.201159
6.953 10.898206 11.797836 9.101794 8.202164
6.954 10.898064 11.796829 9.101936 8.203171
6.955 10.897919 11.795817 9.102081 8.204183
6.956 10.897773 11.794802 9.102227 8.205198
6.957 10.897625 11.793783 9.102375 8.206217
6.958 10.897475 11.792761 9.102525 8.207239
6.959 10.897323 11.791735 9.102677 8.208265
6.96 10.897170 11.790705 9.102830 8.209295
6.961 10.897014 11.789672 9.102986 8.210328
6.962 10.896857 11.788635 9.103143 8.211365
6.963 10.896698 11.787594 9.103302 8.212406
6.964 10.896537 11.786550 9.103463 8.213450
6.965 10.896374 11.785502 9.103626 8.214498
6.966 10.896209 11.784450 9.103791 8.215550
6.967 10.896043 11.783395 9.103957 8.216605
6.968 10.895874 11.782336 9.104126 8.217664
6.969 10.895704 11.781273 9.104296 8.218727
6.97 10.895532 11.780206 9.104468 8.219794
6.971 10.895358 11.779136 9.104642 8.220864
6.972 10.895182 11.778062 9.104818 8.221938
6.973 10.895004 11.776984 9.104996 8.223016
6.974 10.894825 11.775903 9.105175 8.224097
6.975 10.894643 11.774817 9.105357 8.225183
6.976 10.894460 11.773728 9.105540 8.226272
6.977 10.894274 11.772635 9.105726 8.227365
6.978 10.894087 11.771539 9.105913 8.228461
6.979 10.893898 11.770438 9.106102 8.229562
6.98 10.893707 11.769334 9.106293 8.230666
6.981 10.893514 11.768226 9.106486 8.231774
6.982 10.893319 11.767115 9.106681 8.232885
6.983 10.893122 11.765999 9.106878 8.234001
6.984 10.892923 11.764880 9.107077 8.235120
6.985 10.892723 11.763756 9.107277 8.236244
6.986 10.892520 11.762629 9.107480 8.237371
6.987 10.892315 11.761499 9.107685 8.238501
6.988 10.892109 11.760364 9.107891 8.239636
6.989 10.891900 11.759225 9.108100 8.240775
6.99 10.891690 11.758083 9.108310 8.241917
6.991 10.891478 11.756937 9.108522 8.243063
6.992 10.891263 11.755786 9.108737 8.244214
6.993 10.891047 11.754632 9.108953 8.245368
6.994 10.890829 11.753474 9.109171 8.246526
6.995 10.890608 11.752313 9.109392 8.247687
6.996 10.890386 11.751147 9.109614 8.248853
6.997 10.890162 11.749977 9.109838 8.250023
6.998 10.889936 11.748804 9.110064 8.251196
6.999 10.889708 11.747627 9.110292 8.252373
7 10.889477 11.746445 9.110523 8.253555
7.001 10.889245 11.745260 9.110755 8.254740
7.002 10.889011 11.744071 9.110989 8.255929
7.003 10.888775 11.742878 9.111225 8.257122
7.004 10.888537 11.741680 9.111463 8.258320
7.005 10.888296 11.740479 9.111704 8.259521
7.006 10.888054 11.739274 9.111946 8.260726
7.007 10.887810 11.738065 9.112190 8.261935
7.008 10.887564 11.736853 9.112436 8.263147
7.009 10.887315 11.735636 9.112685 8.264364
7.01 10.887065 11.734415 9.112935 8.265585
7.011 10.886813 11.733190 9.113187 8.266810
7.012 10.886558 11.731961 9.113442 8.268039
7.013 10.886302 11.730728 9.113698 8.269272
7.014 10.886043 11.729491 9.113957 8.270509
7.015 10.885782 11.728250 9.114218 8.271750
7.016 10.885520 11.727005 9.114480 8.272995
7.017 10.885255 11.725756 9.114745 8.274244
7.018 10.884988 11.724503 9.115012 8.275497
7.019 10.884719 11.723246 9.115281 8.276754
7.02 10.884448 11.721985 9.115552 8.278015
7.021 10.884175 11.720720 9.115825 8.279280
7.022 10.883900 11.719451 9.116100 8.280549
7.023 10.883623 11.718177 9.116377 8.281823
7.024 10.883344 11.716900 9.116656 8.283100
7.025 10.883062 11.715619 9.116938 8.284381
7.026 10.882779 11.714333 9.117221 8.285667
7.027 10.882493 11.713043 9.117507 8.286957
7.028 10.882205 11.711750 9.117795 8.288250
7.029 10.881916 11.710452 9.118084 8.289548
7.03 10.881624 11.709150 9.118376 8.290850
7.031 10.881330 11.707844 9.118670 8.292156
7.032 10.881033 11.706534 9.118967 8.293466
7.033 10.880735 11.705219 9.119265 8.294781
7.034 10.880435 11.703901 9.119565 8.296099
7.035 10.880132 11.702578 9.119868 8.297422
7.036 10.879827 11.701252 9.120173 8.298748
7.037 10.879520 11.699921 9.120480 8.300079
7.038 10.879211 11.698586 9.120789 8.301414
7.039 10.878900 11.697247 9.121100 8.302753
7.04 10.878587 11.695904 9.121413 8.304096
7.041 10.878271 11.694556 9.121729 8.305444
7.042 10.877954 11.693204 9.122046 8.306796
7.043 10.877634 11.691849 9.122366 8.308151
7.044 10.877312 11.690489 9.122688 8.309511
7.045 10.876988 11.689125 9.123012 8.310875
7.046 10.876661 11.687756 9.123339 8.312244
7.047 10.876333 11.686384 9.123667 8.313616
7.048 10.876002 11.685007 9.123998 8.314993
7.049 10.875669 11.683626 9.124331 8.316374
7.05 10.875334 11.682241 9.124666 8.317759
7.051 10.874997 11.680852 9.125003 8.319148
7.052 10.874658 11.679458 9.125342 8.320542
7.053 10.874316 11.678060 9.125684 8.321940
7.054 10.873972 11.676658 9.126028 8.323342
7.055 10.873626 11.675252 9.126374 8.324748
7.056 10.873278 11.673842 9.126722 8.326158
7.057 10.872928 11.672427 9.127072 8.327573
7.058 10.872575 11.671008 9.127425 8.328992
7.059 10.872220 11.669585 9.127780 8.330415
7.06 10.871863 11.668158 9.128137 8.331842
7.061 10.871504 11.666726 9.128496 8.333274
7.062 10.871143 11.665291 9.128857 8.334709
7.063 10.870779 11.663851 9.129221 8.336149
7.064 10.870413 11.662406 9.129587 8.337594
7.065 10.870045 11.660958 9.129955 8.339042
7.066 10.869675 11.659505 9.130325 8.340495
7.067 10.869302 11.658048 9.130698 8.341952
7.068 10.868927 11.656587 9.131073 8.343413
7.069 10.868551 11.655121 9.131449 8.344879
7.07 10.868171 11.653652 9.131829 8.346348
7.071 10.867790 11.652178 9.132210 8.347822
7.072 10.867406 11.650700 9.132594 8.349300
7.073 10.867020 11.649217 9.132980 8.350783
7.074 10.866632 11.647730 9.133368 8.352270
7.075 10.866242 11.646239 9.133758 8.353761
7.076 10.865849 11.644744 9.134151 8.355256
7.077 10.865454 11.643245 9.134546 8.356755
7.078 10.865057 11.641741 9.134943 8.358259
7.079 10.864658 11.640233 9.135342 8.359767
7.08 10.864257 11.638721 9.135743 8.361279
7.081 10.863853 11.637205 9.136147 8.362795
7.082 10.863447 11.635684 9.136553 8.364316
7.083 10.863039 11.634160 9.136961 8.365840
7.084 10.862628 11.632631 9.137372 8.367369
7.085 10.862216 11.631097 9.137784 8.368903
7.086 10.861801 11.629560 9.138199 8.370440
7.087 10.861384 11.628018 9.138616 8.371982
7.088 10.860964 11.626472 9.139036 8.373528
7.089 10.860543 11.624922 9.139457 8.375078
7.09 10.860119 11.623368 9.139881 8.376632
7.091 10.859693 11.621810 9.140307 8.378190
7.092 10.859265 11.620247 9.140735 8.379753
7.093 10.858834 11.618680 9.141166 8.381320
7.094 10.858402 11.617109 9.141598 8.382891
7.095 10.857967 11.615534 9.142033 8.384466
7.096 10.857530 11.613955 9.142470 8.386045
7.097 10.857091 11.612372 9.142909 8.387628
7.098 10.856649 11.610784 9.143351 8.389216
7.099 10.856206 11.609192 9.143794 8.390808
7.1 10.855760 11.607597 9.144240 8.392403
7.101 10.855312 11.605997 9.144688 8.394003
7.102 10.854862 11.604393 9.145138 8.395607
7.103 10.854409 11.602785 9.145591 8.397215
7.104 10.853955 11.601173 9.146045 8.398827
7.105 10.853498 11.599556 9.146502 8.400444
7.106 10.853039 11.597936 9.146961 8.402064
7.107 10.852578 11.596312 9.147422 8.403688
7.108 10.852115 11.594684 9.147885 8.405316
7.109 10.851650 11.593051 9.148350 8.406949
7.11 10.851183 11.591415 9.148817 8.408585
7.111 10.850713 11.589775 9.149287 8.410225
7.112 10.850242 11.588131 9.149758 8.411869
7.113 10.849768 11.586483 9.150232 8.413517
7.114 10.849292 11.584831 9.150708 8.415169
7.115 10.848814 11.583175 9.151186 8.416825
7.116 10.848334 11.581515 9.151666 8.418485
7.117 10.847852 11.579851 9.152148 8.420149
7.118 10.847368 11.578184 9.152632 8.421816
7.119 10.846882 11.576512 9.153118 8.423488
7.12 10.846394 11.574837 9.153606 8.425163
7.121 10.845903 11.573159 9.154097 8.426841
7.122 10.845411 11.571476 9.154589 8.428524
7.123 10.844917 11.569790 9.155083 8.430210
7.124 10.844421 11.568100 9.155579 8.431900
7.125 10.843923 11.566406 9.156077 8.433594
7.126 10.843422 11.564709 9.156578 8.435291
7.127 10.842920 11.563008 9.157080 8.436992
7.128 10.842416 11.561303 9.157584 8.438697
7.129 10.841910 11.559595 9.158090 8.440405
7.13 10.841403 11.557884 9.158597 8.442116
7.131 10.840893 11.556169 9.159107 8.443831
7.132 10.840381 11.554450 9.159619 8.445550
7.133 10.839868 11.552728 9.160132 8.447272
7.134 10.839353 11.551003 9.160647 8.448997
7.135 10.838836 11.549275 9.161164 8.450725
7.136 10.838317 11.547543 9.161683 8.452457
7.137 10.837796 11.545807 9.162204 8.454193
7.138 10.837274 11.544069 9.162726 8.455931
7.139 10.836750 11.542328 9.163250 8.457672
7.14 10.836224 11.540583 9.163776 8.459417
7.141 10.835697 11.538835 9.164303 8.461165
7.142 10.835168 11.537084 9.164832 8.462916
7.143 10.834637 11.535330 9.165363 8.464670
7.144 10.834105 11.533574 9.165895 8.466426
7.145 10.833571 11.531814 9.166429 8.468186
7.146 10.833035 11.530051 9.166965 8.469949
7.147 10.832498 11.528286 9.167502 8.471714
7.148 10.831960 11.526518 9.168040 8.473482
7.149 10.831420 11.524747 9.168580 8.475253
7.15 10.830879 11.522974 9.169121 8.477026
7.151 10.830336 11.521198 9.169664 8.478802
7.152 10.829792 11.519420 9.170208 8.480580
7.153 10.829246 11.517639 9.170754 8.482361
7.154 10.828700 11.515856 9.171300 8.484144
7.155 10.828152 11.514070 9.171848 8.485930
7.156 10.827603 11.512282 9.172397 8.487718
7.157 10.827052 11.510492 9.172948 8.489508
7.158 10.826501 11.508700 9.173499 8.491300
7.159 10.825948 11.506906 9.174052 8.493094
7.16 10.825394 11.505110 9.174606 8.494890
7.161 10.824839 11.503312 9.175161 8.496688
7.162 10.824284 11.501513 9.175716 8.498487
7.163 10.823727 11.499711 9.176273 8.500289
7.164 10.823169 11.497908 9.176831 8.502092
7.165 10.822611 11.496104 9.177389 8.503896
7.166 10.822052 11.494298 9.177948 8.505702
7.167 10.821492 11.492490 9.178508 8.507510
7.168 10.820931 11.490682 9.179069 8.509318
7.169 10.820370 11.488872 9.179630 8.511128
7.17 10.819808 11.487061 9.180192 8.512939
7.171 10.819245 11.485249 9.180755 8.514751
7.172 10.818683 11.483436 9.181317 8.516564
7.173 10.818119 11.481623 9.181881 8.518377
7.174 10.817555 11.479808 9.182445 8.520192
7.175 10.816991 11.477994 9.183009 8.522006
7.176 10.816427 11.476178 9.183573 8.523822
7.177 10.815863 11.474363 9.184137 8.525637
7.178 10.815298 11.472547 9.184702 8.527453
7.179 10.814733 11.470731 9.185267 8.529269
7.18 10.814169 11.468915 9.185831 8.531085
7.181 10.813604 11.467100 9.186396 8.532900
7.182 10.813040 11.465284 9.186960 8.534716
7.183 10.812476 11.463469 9.187524 8.536531
7.184 10.811912 11.461655 9.188088 8.538345
7.185 10.811349 11.459841 9.188651 8.540159
7.186 10.810786 11.458028 9.189214 8.541972
7.187 10.810223 11.456217 9.189777 8.543783
7.188 10.809661 11.454406 9.190339 8.545594
7.189 10.809100 11.452596 9.190900 8.547404
7.19 10.808540 11.450788 9.191460 8.549212
7.191 10.807981 11.448982 9.192019 8.551018
7.192 10.807422 11.447177 9.192578 8.552823
7.193 10.806865 11.445375 9.193135 8.554625
7.194 10.806309 11.443574 9.193691 8.556426
7.195 10.805754 11.441775 9.194246 8.558225
7.196 10.805200 11.439979 9.194800 8.560021
7.197 10.804648 11.438186 9.195352 8.561814
7.198 10.804098 11.436395 9.195902 8.563605
7.199 10.803549 11.434608 9.196451 8.565392
7.2 10.803002 11.432823 9.196998 8.567177
7.201 10.802456 11.431042 9.197544 8.568958
7.202 10.801913 11.429265 9.198087 8.570735
7.203 10.801372 11.427491 9.198628 8.572509
7.204 10.800833 11.425721 9.199167 8.574279
7.205 10.800297 11.423955 9.199703 8.576045
7.206 10.799762 11.422194 9.200238 8.577806
7.207 10.799231 11.420437 9.200769 8.579563
7.208 10.798702 11.418686 9.201298 8.581314
7.209 10.798176 11.416939 9.201824 8.583061
7.21 10.797653 11.415197 9.202347 8.584803
7.211 10.797133 11.413461 9.202867 8.586539
7.212 10.796616 11.411731 9.203384 8.588269
7.213 10.796103 11.410006 9.203897 8.589994
7.214 10.795593 11.408288 9.204407 8.591712
7.215 10.795087 11.406577 9.204913 8.593423
7.216 10.794585 11.404872 9.205415 8.595128
7.217 10.794086 11.403174 9.205914 8.596826
7.218 10.793592 11.401483 9.206408 8.598517
7.219 10.793102 11.399799 9.206898 8.600201
7.22 10.792616 11.398124 9.207384 8.601876
7.221 10.792135 11.396456 9.207865 8.603544
7.222 10.791658 11.394797 9.208342 8.605203
7.223 10.791187 11.393146 9.208813 8.606854
7.224 10.790720 11.391505 9.209280 8.608495
7.225 10.790259 11.389872 9.209741 8.610128
7.226 10.789803 11.388249 9.210197 8.611751
7.227 10.789352 11.386635 9.210648 8.613365
7.228 10.788907 11.385031 9.211093 8.614969
7.229 10.788468 11.383438 9.211532 8.616562
7.23 10.788035 11.381855 9.211965 8.618145
7.231 10.787608 11.380284 9.212392 8.619716
7.232 10.787188 11.378723 9.212812 8.621277
7.233 10.786774 11.377174 9.213226 8.622826
7.234 10.786367 11.375637 9.213633 8.624363
7.235 10.785967 11.374112 9.214033 8.625888
7.236 10.785574 11.372600 9.214426 8.627400
7.237 10.785189 11.371100 9.214811 8.628900
7.238 10.784811 11.369613 9.215189 8.630387
7.239 10.784440 11.368140 9.215560 8.631860
7.24 10.784078 11.366681 9.215922 8.633319
7.241 10.783723 11.365235 9.216277 8.634765
7.242 10.783377 11.363804 9.216623 8.636196
7.243 10.783040 11.362388 9.216960 8.637612
7.244 10.782711 11.360987 9.217289 8.639013
7.245 10.782390 11.359602 9.217610 8.640398
